episode,reward,length,loss
2484,43.14771079797384,210,-6.84877872467041
2485,14.182952652357073,182,-1.6896226406097412
2486,128.5261845605633,1000,-40.61182403564453
2487,143.18289870241975,1000,-30.155296325683594
2488,7.78419851232772,186,7.7152299880981445
2489,21.8799928542893,209,-24.854835510253906
2490,45.63792116076684,239,-8.999391555786133
2491,-17.357015749611648,261,11.548299789428711
2492,126.84083346742935,1000,-35.534019470214844
2493,91.27405432513335,1000,-35.23249435424805
2494,127.77013092254472,1000,-34.35224151611328
2495,117.46822663332824,1000,-49.1112174987793
2496,141.41437351117102,1000,-56.18663787841797
2497,133.56713529229023,1000,-4.166428565979004
2498,129.74101285046876,1000,-48.644012451171875
2499,-21.194055803254287,253,5.3906378746032715
2500,119.09147473927048,1000,-38.46648406982422
2501,115.14401701108248,1000,-36.466156005859375
2502,113.65249754719066,1000,-3.1448569297790527
2503,41.497049815300244,227,0.659199595451355
2504,131.4537338740114,1000,-16.180089950561523
2505,252.98681518656542,414,-16.00262451171875
2506,133.29573859844743,1000,-49.10206985473633
2507,111.73007675540337,1000,-56.47125244140625
2508,13.184736426878601,366,-16.259319305419922
2509,163.5516403997461,1000,-66.40570068359375
2510,179.8807964068138,1000,-111.00724029541016
2511,138.3493607642509,1000,-79.65974426269531
2512,28.180814494972793,290,-12.474821090698242
2513,111.14817113157862,1000,-92.26335144042969
2514,72.4979716538495,1000,-65.6682357788086
2515,116.16301605261158,1000,-58.05589294433594
2516,112.36869622859791,1000,-62.93474197387695
2517,137.3916526422947,1000,-41.01329040527344
2518,139.45263656979566,1000,-68.26319885253906
2519,137.46583154487,1000,-51.479469299316406
2520,90.84763427434329,1000,-11.072399139404297
2521,81.77693572897432,1000,-52.61878204345703
2522,123.9386182365025,1000,-50.9813232421875
2523,133.80890918320475,1000,-49.02634048461914
2524,143.00525912650642,1000,-47.728336334228516
2525,67.91533798767335,1000,-23.961881637573242
2526,121.4229726949782,1000,-35.772003173828125
2527,155.16684223428615,1000,-82.59590911865234
2528,149.9276187093269,1000,-118.26484680175781
2529,97.9861166415411,1000,-32.34226989746094
2530,118.28508913709592,1000,-55.29061508178711
2531,97.0946826053302,1000,-33.82677459716797
2532,89.18751231681208,1000,-10.666303634643555
2533,86.1652852576862,1000,-66.72661590576172
2534,124.99171230116482,1000,-80.43161010742188
2535,125.11707834356874,1000,-9.482844352722168
2536,127.74935052210434,1000,-72.96687316894531
2537,98.53771235543623,1000,-28.205984115600586
2538,3.157168988553778,253,-20.550212860107422
2539,153.5872238330254,1000,-6.967113494873047
2540,108.72963576841563,1000,-41.814117431640625
2541,167.75057423285241,1000,-91.31231689453125
2542,68.49945582006413,1000,-16.580955505371094
2543,115.23313914219551,1000,-34.64295959472656
2544,95.81407066700629,1000,-39.36393737792969
2545,98.91447197537262,1000,-79.75847625732422
2546,138.07285656957228,1000,-42.75019836425781
2547,132.30332721541782,1000,-60.27873992919922
2548,100.63209487596826,1000,-54.64204406738281
2549,84.83375628824248,1000,41.068939208984375
2550,137.2692985468374,1000,-59.794189453125
2551,92.03163877241228,1000,-35.130619049072266
2552,128.83088662262455,1000,-47.83842849731445
2553,-18.18896696205887,224,-8.198738098144531
2554,99.62620360592155,1000,-51.07170104980469
2555,148.12542274004093,1000,-53.18070983886719
2556,102.17875863590915,1000,28.820873260498047
2557,130.74983351454657,1000,-42.481544494628906
2558,70.48097459965877,1000,8.890941619873047
2559,108.35419082931787,1000,-9.623388290405273
2560,148.13796271112196,1000,-76.66084289550781
2561,140.55696878136627,1000,-32.1119499206543
2562,97.04714497682558,1000,-6.874980926513672
2563,110.6051880156899,1000,-17.68790054321289
2564,145.34432872059855,1000,-24.860319137573242
2565,96.62155660615984,1000,-32.46975326538086
2566,100.05128381028668,1000,-57.298240661621094
2567,137.18024031479388,1000,-63.05168151855469
2568,142.42488156941113,1000,-42.28429412841797
2569,134.3626564647864,1000,-64.3646011352539
2570,-13.599503598339048,1000,-55.402015686035156
2571,167.68073466432872,1000,-96.13336181640625
2572,131.36375952389784,1000,-64.56671142578125
2573,72.21941649101794,1000,-4.355071067810059
2574,160.7966384476314,1000,-43.59316635131836
2575,103.54219593046467,1000,-36.34113311767578
2576,78.02211533670035,1000,-20.882675170898438
2577,167.18088140199308,1000,-118.9139633178711
2578,114.14130061692337,1000,-35.26634979248047
2579,96.75296872838277,1000,-37.82923889160156
2580,101.21731761483969,1000,-64.48081970214844
2581,107.56466527717296,1000,-56.01659393310547
2582,132.28344818115258,1000,-15.90342903137207
2583,59.30713435621568,1000,-69.88082885742188
2584,101.04221374828812,1000,-26.132349014282227
2585,146.42914596266039,1000,-28.596961975097656
2586,14.470809195627272,1000,76.8917007446289
2587,115.63169250090007,524,-101.99288940429688
2588,101.82926512353579,1000,-10.966310501098633
2589,118.7271623783054,1000,-53.7033805847168
2590,159.26137442830276,1000,-75.0493392944336
2591,95.93899009016206,1000,-62.33780288696289
2592,166.56430425111486,1000,-78.90583038330078
2593,139.59237369077658,1000,-58.678035736083984
2594,130.2197199072635,1000,-5.077724933624268
2595,109.38423779773768,1000,1.6475238800048828
2596,-19.596687177576754,292,-13.750909805297852
2597,118.50317289592579,1000,-21.553909301757812
2598,146.6778695510077,1000,-45.930694580078125
2599,112.64276465408199,1000,-20.11700439453125
2600,128.13054661487442,1000,-23.765270233154297
2601,-38.60464155236201,284,-5.658155918121338
2602,112.77037172916036,1000,-41.726280212402344
2603,74.94929144666156,1000,64.53292846679688
2604,148.59963524845384,1000,-14.999788284301758
2605,146.48178305331993,1000,-43.74818420410156
2606,-10.20719766097585,350,-9.716574668884277
2607,137.9858930608808,1000,-54.75276184082031
2608,129.43614801672294,1000,-6.998172760009766
2609,163.86082893768486,1000,-55.465118408203125
2610,119.94393548091406,1000,-12.515140533447266
2611,127.52419194245888,1000,-46.628173828125
2612,68.92062948794788,1000,-42.13325881958008
2613,105.02664178867644,1000,-41.40053939819336
2614,83.09564144108052,1000,105.4483413696289
2615,112.52098512419008,1000,-3.3910117149353027
2616,146.07608057439836,1000,-28.86344337463379
2617,154.3817316694939,1000,-54.635826110839844
2618,134.139183222601,1000,-81.60894012451172
2619,94.65106078349673,1000,-12.269890785217285
2620,111.33705294609543,1000,-39.42792892456055
2621,124.42023679359912,1000,-69.49564361572266
2622,129.90533514127722,1000,-92.74049377441406
2623,125.3872691941929,1000,-43.20095443725586
2624,180.63696233976134,1000,-65.9011001586914
2625,123.22151314310872,1000,-79.35676574707031
2626,139.4637135741473,1000,-107.87606811523438
2627,81.4965904883333,1000,-47.43019485473633
2628,-26.179939445874012,365,-17.72915267944336
2629,124.71237155039339,1000,4.31468391418457
2630,58.32281034713544,1000,5.195875644683838
2631,95.86886118886058,1000,-2.039156436920166
2632,164.14777093835048,1000,-117.0848617553711
2633,168.7993264768432,1000,-98.216796875
2634,40.84170888707081,1000,32.08079528808594
2635,127.8652574255306,861,-138.2968292236328
2636,56.477292754832995,1000,38.56908416748047
2637,201.62094398434914,468,-77.87320709228516
2638,-11.897898559262302,358,-23.890138626098633
2639,-6.018045501026961,305,-37.256744384765625
2640,121.07460857757593,1000,-100.65277862548828
2641,-30.927642444442867,405,-18.779510498046875
2642,34.89184140708626,1000,7.979137420654297
2643,-31.93802406383037,364,-12.307609558105469
2644,-1.311558248595162,445,-10.446711540222168
2645,-67.29212176698542,756,22.62185287475586
2646,107.69584480715606,1000,-28.739957809448242
2647,43.69566716531568,220,1.3322834968566895
2648,73.12195039921298,1000,-47.971702575683594
2649,190.43870302844553,525,-76.454345703125
2650,-45.89661581108524,241,-1.303783893585205
2651,181.26332870459046,622,-74.11739349365234
2652,92.54223786547826,1000,-45.87042999267578
2653,70.35678345778393,1000,-22.896759033203125
2654,72.05345820879283,1000,-26.59417152404785
2655,118.03412578080358,1000,-68.41072845458984
2656,134.16838592230974,1000,-81.49028015136719
2657,151.5615394344275,1000,-59.02582550048828
2658,81.32607852179567,1000,48.360347747802734
2659,145.93949698778107,1000,-52.53361129760742
2660,120.42372232852006,1000,-62.39286804199219
2661,142.8847514535228,1000,-45.45012664794922
2662,134.8110187722839,1000,-24.65925407409668
2663,111.4551723267617,1000,-26.761606216430664
2664,152.8014478240033,1000,-93.82322692871094
2665,-28.440901756615432,254,9.120321273803711
2666,113.23068168140558,1000,20.006744384765625
2667,93.33692365822871,1000,-29.36800765991211
2668,-23.675439441714374,271,-7.132054328918457
2669,109.42872917957985,1000,-12.885643005371094
2670,40.18174613337342,266,-49.57655334472656
2671,57.28228735419286,1000,-54.51521301269531
2672,200.76319572967208,549,-89.54710388183594
2673,128.08760917441546,1000,-43.43267059326172
2674,124.57093666797115,1000,-34.01334762573242
2675,23.755878844804542,250,-39.249603271484375
2676,129.06724871570165,1000,-9.820052146911621
2677,174.22709846208232,622,-85.04342651367188
2678,93.32085372039852,1000,117.29467010498047
2679,80.81306823368269,1000,57.20140075683594
2680,157.22076420450952,1000,-16.757654190063477
2681,107.75008287695597,1000,66.07122802734375
2682,170.7388488432392,1000,-89.32144165039062
2683,101.76935962843022,1000,-6.12213659286499
2684,124.09583362281644,1000,-20.065784454345703
2685,106.80600727400001,1000,54.963096618652344
2686,89.53680958651792,1000,94.80748748779297
2687,117.37417289280734,1000,-8.798990249633789
2688,131.95928175612715,1000,7.267234802246094
2689,121.87905669045901,1000,-31.277549743652344
2690,180.19537304094678,1000,-10.658113479614258
2691,143.95984854457893,1000,33.0344352722168
2692,142.62362005362036,466,-93.07981872558594
2693,95.0910208699574,1000,-25.302152633666992
2694,132.0123743566026,1000,-48.59246063232422
2695,106.46440713497871,1000,85.07095336914062
2696,129.28596705294214,1000,27.560840606689453
2697,141.23843950747818,1000,-36.35808563232422
2698,132.1083563278999,1000,-6.00434684753418
2699,105.47673162483649,1000,-56.28976821899414
2700,161.15118137068146,1000,-43.46584701538086
2701,-19.48928311419678,261,-6.485528469085693
2702,239.50849125009032,699,-72.77132415771484
2703,143.34864504843594,1000,8.286419868469238
2704,73.81139204370729,1000,-52.8206901550293
2705,90.43031505877552,1000,-15.23263931274414
2706,-33.26583553191179,297,-28.636388778686523
2707,103.96506147374762,1000,119.4537124633789
2708,133.5492690105576,1000,-34.399993896484375
2709,112.51247392225065,1000,-18.034515380859375
2710,130.39128116572542,1000,-56.81412887573242
2711,168.38089517595174,998,-152.06893920898438
2712,149.55715432602827,1000,108.86490631103516
2713,100.32400725564854,1000,31.900699615478516
2714,147.02172548427814,1000,42.924644470214844
2715,146.27504917218414,1000,-18.246658325195312
2716,120.71808544353718,1000,40.69984817504883
2717,103.41218286764544,1000,14.909782409667969
2718,119.57455641456937,1000,142.8997802734375
2719,119.36087266694881,1000,48.861968994140625
2720,65.79064064393899,1000,-54.31401443481445
2721,108.12655438016648,1000,35.48233413696289
2722,121.54972137331302,1000,85.85694885253906
2723,141.24124014823275,1000,-42.80811309814453
2724,97.46351608709507,1000,39.00216293334961
2725,106.3226487661111,1000,10.253623008728027
2726,-11.076193396259029,321,5.623020648956299
2727,104.18398381173323,1000,-16.282188415527344
2728,55.829659991642615,1000,-66.93865203857422
2729,108.056817076098,1000,0.7230005264282227
2730,115.21961633567311,1000,-11.550684928894043
2731,166.1577026461761,1000,-53.89973068237305
2732,173.40531348914712,1000,-14.441911697387695
2733,-15.45945378625673,317,-15.38253402709961
2734,123.76552678739151,1000,-39.670204162597656
2735,94.37567085673824,1000,27.805233001708984
2736,97.26582102160266,1000,-14.352285385131836
2737,137.8258609257187,1000,-52.761905670166016
2738,119.64641935401683,1000,-16.84027862548828
2739,98.16173527096684,1000,10.949178695678711
2740,74.06024939464945,1000,-13.241569519042969
2741,128.53972144196814,1000,-28.212787628173828
2742,125.63634638426205,1000,-5.051509380340576
2743,135.08054548750843,1000,-34.47575759887695
2744,106.02887799826267,1000,38.601341247558594
2745,110.06581868111962,1000,3.1369566917419434
2746,115.48457438398832,1000,128.29620361328125
2747,146.9317653537331,1000,67.79328155517578
2748,165.0713456729948,1000,-56.110374450683594
2749,116.67945413489073,1000,-36.050289154052734
2750,125.77353497762836,1000,-13.616162300109863
2751,117.00674231268746,1000,-31.773372650146484
2752,113.47226401983515,1000,54.782596588134766
2753,128.54105413470427,1000,32.780391693115234
2754,-0.6916328136310739,299,-3.8454174995422363
2755,125.32992384470094,1000,-8.323650360107422
2756,108.37301673982027,1000,19.07536506652832
2757,119.96243209185975,1000,-2.5348334312438965
2758,125.85647542055686,1000,1.2292604446411133
2759,113.54584666401283,1000,-5.105302810668945
2760,129.01467335939213,1000,9.178253173828125
2761,119.6272368028728,1000,84.37313079833984
2762,148.95798774034867,1000,5.977680206298828
2763,109.81336024303968,1000,3.1770689487457275
2764,161.90943854058608,1000,61.841835021972656
2765,120.3067563535134,1000,12.497716903686523
2766,97.38948716697462,1000,4.027274131774902
2767,36.628022552594445,258,-5.101221561431885
2768,77.34591068849682,1000,-19.625289916992188
2769,110.18772970245492,1000,34.580928802490234
2770,132.89500812206,1000,-56.79774475097656
2771,137.869714120417,1000,-21.61568832397461
2772,124.09820434541803,1000,48.67017364501953
2773,198.47398424366037,439,-69.41258239746094
2774,118.84323848546433,1000,-4.941131114959717
2775,98.54418605260399,1000,33.789737701416016
2776,83.6654935424153,174,-5.753655433654785
2777,161.4015909034667,1000,-5.724310398101807
2778,120.79906847000794,1000,4.446041107177734
2779,170.37753229640504,1000,-52.26778793334961
2780,142.4293528053648,1000,3.3450565338134766
2781,116.69576087851075,1000,1.9660110473632812
2782,136.8295779417915,1000,9.717845916748047
2783,178.2119356312471,1000,-22.446796417236328
2784,126.92007546993743,1000,-34.488807678222656
2785,161.42185196256483,1000,-5.132678031921387
2786,183.6283195647078,988,16.48356819152832
2787,-16.57484292897017,271,-11.232160568237305
2788,140.0224668579451,1000,49.151329040527344
2789,132.54123530448493,1000,38.890113830566406
2790,9.401480694110063,243,-1.0683972835540771
2791,80.21408917070684,150,0.2216956615447998
2792,160.9123407048368,1000,-56.792236328125
2793,153.0256728012186,1000,13.388846397399902
2794,182.93851935018697,1000,-72.38520812988281
2795,93.52895586287065,1000,-41.37506103515625
2796,18.190419864861624,199,0.48123228549957275
2797,130.25073429055954,1000,-17.164365768432617
2798,114.93743682984233,1000,-9.019765853881836
2799,19.05291063630301,231,-10.728435516357422
2800,128.7755028151113,1000,39.442115783691406
2801,233.3761048686407,746,-12.248893737792969
2802,157.75485424425125,1000,-80.49005126953125
2803,133.18333605003053,1000,-38.08312225341797
2804,136.14695710472384,1000,27.188243865966797
2805,163.5163468888622,1000,-9.850561141967773
2806,133.28255860073088,1000,-34.48809051513672
2807,93.90573698037578,1000,-13.61600399017334
2808,99.02143374730485,1000,-23.84718132019043
2809,21.435772047842946,196,4.324502944946289
2810,148.69521352182664,1000,5.454850196838379
2811,150.10563439284746,1000,-12.131669998168945
2812,115.25930791726418,1000,-34.69408416748047
2813,159.01728098274967,527,-60.936668395996094
2814,139.92971944619163,1000,17.430627822875977
2815,144.12403503369882,1000,-43.87528991699219
2816,137.0830376678593,1000,41.528785705566406
2817,84.58551309119086,1000,-20.242647171020508
2818,176.23592048720064,1000,-82.9083251953125
2819,146.84893008120542,1000,-6.813795566558838
2820,108.97757728152473,1000,2.062145233154297
2821,204.3700452494636,955,-18.489521026611328
2822,167.18564808593143,1000,-20.683990478515625
2823,139.01177343355667,1000,31.158401489257812
2824,114.45758523715367,1000,-18.88979721069336
2825,99.3934220563842,1000,3.088580369949341
2826,137.01314693590703,1000,-0.6945328712463379
2827,64.1992519601329,233,-5.953742980957031
2828,108.20684854832183,1000,69.82349395751953
2829,51.1515762043213,1000,-3.1483917236328125
2830,37.766180711315215,1000,-26.25245475769043
2831,154.27654853533522,1000,-21.714481353759766
2832,92.37286995394075,1000,-36.6468391418457
2833,117.3764018215636,1000,-77.15780639648438
2834,90.37852824330196,1000,27.289831161499023
2835,73.93694394718352,1000,-39.01911926269531
2836,56.336891884771084,1000,-19.699180603027344
2837,136.77523093269303,1000,11.632179260253906
2838,127.23202248844754,1000,-26.449100494384766
2839,53.89558083235036,1000,-10.783463478088379
2840,115.93860841527419,1000,-26.204877853393555
2841,108.70571875619828,1000,-16.30497932434082
2842,93.85807852753015,1000,15.851531028747559
2843,156.8105081982064,1000,-57.992679595947266
2844,30.41775571969535,353,-14.463515281677246
2845,113.64139490491822,1000,31.402332305908203
2846,102.37260506472532,1000,26.54681396484375
2847,74.31188961831577,1000,-14.381122589111328
2848,59.04149326550083,1000,4.265451431274414
2849,149.84841516363045,1000,-5.430004596710205
2850,89.97084672370528,1000,-31.248979568481445
2851,129.77000046453003,1000,5.156147003173828
2852,94.32064064620876,1000,12.484148025512695
2853,74.88480259896254,1000,-17.779064178466797
2854,126.41217658650963,1000,-25.71028709411621
2855,138.05524404980775,1000,4.243661403656006
2856,101.13633289132716,1000,10.421195983886719
2857,150.2109963661418,1000,-13.416553497314453
2858,115.34719693495529,1000,-15.526250839233398
2859,91.54912790966146,1000,-72.80256652832031
2860,100.84669974532483,1000,-29.56221580505371
2861,128.2631639246629,1000,-7.917682647705078
2862,137.42145404595863,1000,-6.915036678314209
2863,127.23834323821933,1000,-26.77206802368164
2864,146.57475200627638,1000,-44.82750701904297
2865,121.62560627457944,1000,-14.18243408203125
2866,115.55729093647278,1000,-26.824459075927734
2867,104.67279880868502,1000,3.1929330825805664
2868,117.81279505365028,1000,-33.35557174682617
2869,28.288568502452506,324,-1.155418872833252
2870,160.83681575163135,1000,-9.708634376525879
2871,169.30327387966372,1000,-54.56282043457031
2872,143.44087844021664,1000,-45.51051330566406
2873,95.99156979345425,1000,-17.126651763916016
2874,149.33115648634814,1000,-77.47967529296875
2875,-0.731845451561199,297,5.686069488525391
2876,152.04955678005004,1000,-35.92855453491211
2877,139.63204408533974,1000,-72.56975555419922
2878,211.16420007623066,907,-27.861400604248047
2879,163.82131737457112,1000,-62.524139404296875
2880,130.12243877799708,1000,-0.7799594402313232
2881,143.71497648342077,1000,-44.68935775756836
2882,154.24609618289364,1000,1.2109427452087402
2883,155.4563524129436,1000,-63.51896667480469
2884,220.84697038832462,882,-23.638296127319336
2885,28.307979605051912,228,5.847270965576172
2886,97.18542319374792,1000,39.96877670288086
2887,49.24628302756483,293,-26.999252319335938
2888,99.5809367728413,1000,-83.55232238769531
2889,78.57258615128346,1000,99.15498352050781
2890,41.18527051657938,228,-1.4510481357574463
2891,54.699709417658454,1000,67.25006103515625
2892,106.51068975364882,1000,76.42041015625
2893,134.38013042191503,1000,-58.4175910949707
2894,134.40726920103745,1000,-82.56021118164062
2895,138.65704124429737,1000,-53.12588119506836
2896,141.08655435136944,1000,63.66334915161133
2897,123.49212586106029,1000,17.362760543823242
2898,120.1095755615547,1000,-49.83421325683594
2899,98.64276541644657,1000,-58.0432243347168
2900,108.17987112751945,1000,45.850276947021484
2901,103.8053176305674,1000,19.7298641204834
2902,127.54793866469988,1000,-80.1626968383789
2903,-9.368317219971402,323,6.819486618041992
2904,158.50251584660685,1000,-49.78720474243164
2905,179.30025518451603,1000,-108.63047790527344
2906,127.02357759687456,1000,-49.483238220214844
2907,105.13944906529055,1000,35.983314514160156
2908,2.528751940556816,365,-12.918506622314453
2909,157.42375768321978,1000,-65.83273315429688
2910,104.32710483495241,1000,11.553290367126465
2911,131.1374967585699,1000,-37.08973693847656
2912,101.86723043942214,1000,-26.780641555786133
2913,155.7673014178852,1000,-82.53787994384766
2914,155.87606919155058,1000,-101.14813232421875
2915,75.64369002716845,1000,91.33250427246094
2916,148.35520511382666,1000,-25.2158203125
2917,123.32744898712664,1000,-55.2666015625
2918,136.22664914029448,1000,-37.92256546020508
2919,113.3628873628417,1000,-85.96267700195312
2920,90.38885045895127,1000,-32.71189880371094
2921,120.9891425644876,1000,-53.77333068847656
2922,114.04585884789678,1000,-40.687042236328125
2923,143.23056643122524,1000,-74.18539428710938
2924,118.86864747608327,1000,-87.52931213378906
2925,95.63855336735342,1000,-39.83889389038086
2926,92.23185007647828,1000,-62.90663146972656
2927,164.63583793602407,1000,-12.489362716674805
2928,114.47041624188776,1000,-104.96214294433594
2929,149.79440489624102,1000,-61.374874114990234
2930,117.0948415089762,1000,-13.42818832397461
2931,97.3041224002564,1000,72.98882293701172
2932,117.15086963030134,1000,15.061418533325195
2933,166.15767965414466,1000,-83.80421447753906
2934,156.8806261300075,1000,-49.3813362121582
2935,135.69000391345662,1000,-22.968433380126953
2936,129.42792361286956,1000,-39.303619384765625
2937,154.84113589184375,1000,-7.364055156707764
2938,171.47847723189597,1000,-35.16581726074219
2939,153.82913915374272,1000,-35.26254653930664
2940,168.8034663401389,1000,-33.553428649902344
2941,148.59491135016032,1000,-41.07086181640625
2942,-5.531911107833409,276,-15.29092788696289
2943,124.83295668218403,1000,-16.420963287353516
2944,144.1318715410863,1000,-52.18424987792969
2945,138.7625587855442,1000,-12.971059799194336
2946,177.18250233528684,1000,-91.35659790039062
2947,36.26831359294718,254,-25.798236846923828
2948,191.0243213743596,1000,-68.63081359863281
2949,149.85759513708476,1000,-37.16009521484375
2950,26.2490908700981,228,-2.6834640502929688
2951,162.32897835617769,1000,-55.172523498535156
2952,129.45653766441842,1000,-47.370052337646484
2953,164.90887813952003,1000,6.870843410491943
2954,108.51425651899888,1000,-37.884796142578125
2955,99.34792662868188,1000,-43.153255462646484
2956,0.8863528702632095,229,-10.179018020629883
2957,144.02023956751515,1000,-40.15730285644531
2958,37.6655352419927,199,-33.493446350097656
2959,39.92975085288168,211,-8.261329650878906
2960,143.06860001066983,1000,3.4573793411254883
2961,122.45606589946135,1000,-27.07495880126953
2962,78.15796540492858,1000,-67.2223892211914
2963,117.29977792648245,1000,-34.15095520019531
2964,133.99899137480995,1000,-9.009912490844727
2965,155.7030816104033,1000,-44.780982971191406
2966,173.30644275251296,1000,-23.077478408813477
2967,158.7720522121102,1000,-26.329687118530273
2968,10.002123125231947,199,19.4188289642334
2969,164.59120750575326,1000,16.410663604736328
2970,194.9179554692716,726,-65.42205047607422
2971,183.06788100944837,1000,-98.50846099853516
2972,121.03768122615999,1000,23.429304122924805
2973,31.936089379418462,180,-23.84718132019043
2974,140.69079891975264,1000,-29.639575958251953
2975,150.10665329065426,1000,-26.18021583557129
2976,164.29210258341766,1000,-50.49274826049805
2977,131.7182592463755,1000,4.764615058898926
2978,124.26215769106113,1000,81.21139526367188
2979,159.41092557767394,1000,-31.602893829345703
2980,112.24985375352371,1000,-42.30463790893555
2981,147.2089506951532,1000,-32.072593688964844
2982,22.816871817529503,231,-5.976271629333496
2983,130.23450289267782,1000,-30.08254623413086
2984,43.97645144402529,193,-10.548227310180664
2985,-4.889573986123466,226,-5.298529624938965
2986,182.99011827984464,1000,-58.09712219238281
2987,54.853861907939034,181,-21.302364349365234
2988,167.79966062968475,1000,-15.185588836669922
2989,134.0642293681698,1000,-39.62859344482422
2990,50.967547655931014,194,-24.461223602294922
2991,112.35162484270111,1000,7.901736736297607
2992,-1.6157139089414017,203,-2.611752986907959
2993,137.26883150039126,1000,-46.94607162475586
2994,140.08183231382162,1000,-38.377037048339844
2995,35.195239514377334,192,3.9473962783813477
2996,-26.72999509018514,266,16.82155418395996
2997,136.31724905978368,1000,-14.22652816772461
2998,138.35772937751884,1000,-17.95928382873535
2999,-17.33505758014394,193,4.944273948669434
